lat,lon,geom,binary,country,map,glad,digital-earth-africa,ensemble
-3.053867724,38.05618378,POINT(38.056183780675205 -3.053867724128519),0,Kenya,0,0,,
-3.850314055,39.32873721,POINT(39.32873721215891 -3.850314055028887),0,Kenya,0,0,,
0.173419766,40.80197428,POINT(40.80197427811493 0.173419765599274),0,Kenya,0,0,,
2.665166701,37.51620646,POINT(37.51620646339096 2.665166700690002),0,Kenya,0,0,,
3.891816221,36.10180905,POINT(36.10180904854477 3.891816221155209),0,Kenya,0,0,,
-2.535988963,36.84157169,POINT(36.8415716850172 -2.535988962833615),0,Kenya,0,0,,
3.267127773,39.62634907,POINT(39.626349065787714 3.267127772578494),0,Kenya,0,0,,
3.562493838,35.80680231,POINT(35.80680230923992 3.562493837996992),0,Kenya,0,0,,
-0.597065254,40.12518354,POINT(40.125183543059286 -0.59706525359004),0,Kenya,0,0,,
1.033915976,36.35351699,POINT(36.35351699115506 1.033915976257363),0,Kenya,0,0,,
2.59932019,38.20916687,POINT(38.209166873560754 2.599320190364042),0,Kenya,0,0,,
0.255615614,37.67395063,POINT(37.673950627282345 0.25561561409621),1,Kenya,0,0,,
-2.277184329,36.39654629,POINT(36.396546293264386 -2.277184329478781),0,Kenya,0,0,,
2.817700636,36.59210953,POINT(36.59210953061721 2.817700635933497),0,Kenya,0,0,,
2.737840407,37.04728589,POINT(37.04728588508057 2.737840407175272),0,Kenya,0,0,,
3.968622178,37.28794455,POINT(37.287944549696185 3.968622177947428),0,Kenya,0,0,,
2.527544799,35.29179816,POINT(35.2917981568542 2.527544799162892),0,Kenya,0,0,,
-0.091852738,39.62706772,POINT(39.627067718015006 -0.091852737801221),0,Kenya,0,0,,
-3.236764716,39.81418679,POINT(39.814186791697104 -3.236764715975254),0,Kenya,0,0,,
2.269099492,37.82684389,POINT(37.82684388863949 2.269099491921705),0,Kenya,0,0,,
-2.533114354,38.68626212,POINT(38.686262120956634 -2.533114353924433),0,Kenya,0,0,,
-0.216089742,35.18965971,POINT(35.189659709049806 -0.216089741594951),0,Kenya,0,0,,
-2.094646664,36.77446753,POINT(36.77446753329347 -2.094646663745694),0,Kenya,0,0,,
-3.23640539,38.65949233,POINT(38.65949232548987 -3.236405389861606),0,Kenya,0,0,,
3.172625005,37.51063691,POINT(37.510636908629415 3.17262500468912),0,Kenya,0,0,,
-1.934117722,38.57289473,POINT(38.57289473210075 -1.934117722473536),0,Kenya,0,0,,
-3.421727833,38.96716531,POINT(38.96716531030081 -3.421727832975464),0,Kenya,0,0,,
1.370065556,36.24275472,POINT(36.242754716623125 1.370065555574888),0,Kenya,0,0,,
2.223195581,37.49788083,POINT(37.49788083159492 2.223195580903198),0,Kenya,0,0,,
0.367455867,36.78569647,POINT(36.78569647434496 0.36745586696909),0,Kenya,0,0,,
3.59905527,36.20664244,POINT(36.20664244220152 3.599055270060657),0,Kenya,0,0,,
1.559879575,37.19487909,POINT(37.1948790862614 1.559879575109343),0,Kenya,0,0,,
4.609839628,34.70852204,POINT(34.708522042875394 4.609839627751942),0,Kenya,0,0,,
1.234330116,36.72568901,POINT(36.72568901336578 1.234330116144428),0,Kenya,0,0,,
-0.869344616,34.34623149,POINT(34.34623148878999 -0.869344616206667),1,Kenya,0,0,,
-0.452346661,36.75730971,POINT(36.75730971136679 -0.452346661318385),0,Kenya,0,0,,
2.638307074,40.46250093,POINT(40.462500932246165 2.638307073694829),0,Kenya,0,0,,
-0.278163328,39.77519991,POINT(39.77519990836632 -0.27816332772761),0,Kenya,0,0,,
2.025476387,35.61078991,POINT(35.61078991424504 2.025476386868491),0,Kenya,0,0,,
-0.585297323,35.50299208,POINT(35.5029920801507 -0.585297323368074),0,Kenya,0,0,,
1.168393774,40.15096519,POINT(40.15096519171352 1.168393774290056),0,Kenya,0,0,,
-1.789039804,36.4743404,POINT(36.47434039686914 -1.789039804088233),0,Kenya,0,0,,
1.471575183,35.16926795,POINT(35.1692679521003 1.471575182680394),0,Kenya,0,0,,
-0.409497022,36.96895279,POINT(36.968952792305345 -0.409497022265884),0,Kenya,0,0,,
-0.564725903,38.21626356,POINT(38.2162635643053 -0.564725903361737),0,Kenya,0,0,,
2.023679756,37.84804413,POINT(37.84804412934471 2.023679756300252),0,Kenya,0,0,,
1.310327589,35.31165092,POINT(35.31165092463324 1.31032758918094),0,Kenya,0,0,,
3.795786317,34.5744934,POINT(34.57449340248476 3.795786317282832),0,Kenya,0,0,,
2.616747507,39.86188733,POINT(39.86188733328385 2.61674750687596),0,Kenya,0,0,,
-3.030152201,38.53579431,POINT(38.53579431086661 -3.030152200627764),0,Kenya,0,0,,
3.236225727,38.28399654,POINT(38.28399653672791 3.236225726804782),0,Kenya,0,0,,
1.378150393,35.20088865,POINT(35.200888650101305 1.378150393131964),0,Kenya,0,0,,
0.936897926,39.19803234,POINT(39.19803233831953 0.936897925572455),0,Kenya,0,0,,
2.931247688,41.08683005,POINT(41.08683005470923 2.931247687846204),0,Kenya,0,0,,
2.195257976,38.6625466,POINT(38.66254659745588 2.195257975567081),0,Kenya,0,0,,
-1.697501477,35.3030271,POINT(35.30302709790569 -1.697501476636454),0,Kenya,0,0,,
2.255085773,38.86448787,POINT(38.86448787332595 2.255085773489441),0,Kenya,0,0,,
-1.582067963,40.44148035,POINT(40.441480354597765 -1.582067962627095),0,Kenya,0,0,,
-2.69570942,38.64673625,POINT(38.646736248455376 -2.695709420350066),0,Kenya,0,0,,
-1.068950272,35.52104822,POINT(35.5210482173615 -1.068950272338025),0,Kenya,0,0,,
1.775834569,40.27690899,POINT(40.27690899454707 1.775834569411676),0,Kenya,0,0,,
-0.579458274,39.28957067,POINT(39.28957066577131 -0.579458274021297),0,Kenya,0,0,,
-0.013699308,38.96797379,POINT(38.96797379405652 -0.013699308082823),0,Kenya,0,0,,
-1.698669287,36.48862361,POINT(36.48862360988664 -1.698669286505809),0,Kenya,0,0,,
3.50033042,37.44065815,POINT(37.44065814799651 3.500330420335922),0,Kenya,0,0,,
-0.463755265,36.95242379,POINT(36.95242379107754 -0.463755265426703),0,Kenya,0,0,,
0.485314832,39.90419798,POINT(39.90419798316588 0.485314832245572),0,Kenya,0,0,,
-0.428361643,37.1641567,POINT(37.16415670354452 -0.428361643232394),1,Kenya,0,0,,
-0.742951656,37.58214281,POINT(37.58214280524533 -0.74295165573105),0,Kenya,0,0,,
-1.466364954,35.67097704,POINT(35.67097703828105 -1.466364954032501),0,Kenya,0,0,,
4.270995103,35.2132854,POINT(35.213285401022155 4.270995102582058),0,Kenya,0,0,,
-1.521880839,40.46142295,POINT(40.46142295390522 -1.521880838591087),0,Kenya,0,0,,
1.462232704,36.8903502,POINT(36.89035020494489 1.462232703725551),0,Kenya,0,0,,
-4.40834751,39.49914762,POINT(39.49914762155639 -4.408347509523934),0,Kenya,0,0,,
0.26361062,37.39089148,POINT(37.39089148125628 0.263610620124874),0,Kenya,0,0,,
2.315003403,38.64179551,POINT(38.64179551439272 2.315003402940213),0,Kenya,0,0,,
1.07236387,38.35460412,POINT(38.354604118059704 1.072363870417679),0,Kenya,0,0,,
2.093119528,37.06210809,POINT(37.06210808726854 2.093119527762691),0,Kenya,0,0,,
2.366117543,37.86565111,POINT(37.865651108913454 2.366117542606613),0,Kenya,0,0,,
3.81006953,35.10755369,POINT(35.10755369208128 3.810069530300332),0,Kenya,0,0,,
-1.791105929,36.96823414,POINT(36.96823414007805 -1.791105929241708),0,Kenya,0,0,,
3.703439506,40.48136555,POINT(40.481365553212676 3.703439506075345),0,Kenya,0,0,,
2.225621032,36.32081831,POINT(36.32081831481311 2.22562103217032),0,Kenya,0,0,,
1.603986856,36.58591116,POINT(36.58591115515678 1.603986855559612),0,Kenya,0,0,,
-0.028970668,38.88047789,POINT(38.88047788538327 -0.028970667912855),0,Kenya,0,0,,
2.355247928,37.09669323,POINT(37.09669322570714 2.355247927668767),0,Kenya,0,0,,
0.246452798,39.12077722,POINT(39.12077722388525 0.246452798198191),0,Kenya,0,0,,
-0.665157552,36.85989732,POINT(36.85989731681324 -0.6651575521263),0,Kenya,0,0,,
4.257430542,35.68687722,POINT(35.68687721880996 4.257430541791854),0,Kenya,0,0,,
0.279780295,39.95630027,POINT(39.956300269644814 0.279780295239025),0,Kenya,0,0,,
1.496817842,38.02528173,POINT(38.02528173490149 1.496817842164153),0,Kenya,0,0,,
-1.262088058,37.51467933,POINT(37.514679327407954 -1.262088058423722),0,Kenya,0,0,,
0.94893535,39.95171886,POINT(39.9517188616958 0.948935350379656),0,Kenya,0,0,,
-2.142886195,39.69650749,POINT(39.69650748947745 -2.142886194502913),0,Kenya,0,0,,
3.252664897,36.70960917,POINT(36.70960916978004 3.252664896504169),0,Kenya,0,0,,
3.228859541,34.74104106,POINT(34.74104105616052 3.228859541475002),0,Kenya,0,0,,
1.481456651,35.4207064,POINT(35.42070640012535 1.481456650805709),0,Kenya,0,0,,
4.559174646,34.88216639,POINT(34.8821663872957 4.559174645727602),0,Kenya,0,0,,
1.831799612,38.4833327,POINT(38.48333269827403 1.831799611612322),0,Kenya,0,0,,
3.160138422,39.87015183,POINT(39.87015183389775 3.160138422239858),0,Kenya,0,0,,
1.835123378,39.85470081,POINT(39.85470081101089 1.835123378163564),0,Kenya,0,0,,
3.356150817,39.5301395,POINT(39.53013949885851 3.356150817234738),0,Kenya,0,0,,
-0.195338659,35.69684852,POINT(35.69684851846369 -0.19533865853179),0,Kenya,0,0,,
2.083148228,39.56607211,POINT(39.566072110223296 2.083148228108964),0,Kenya,0,0,,
1.820570671,37.65275039,POINT(37.652750386577125 1.820570670560828),0,Kenya,0,0,,
-0.033372413,39.85748559,POINT(39.85748558839167 -0.03337241280504),0,Kenya,0,0,,
4.073814898,35.06560237,POINT(35.0656023683129 4.073814897717824),0,Kenya,0,0,,
-1.16165641,38.68482482,POINT(38.684824816502044 -1.161656409659159),0,Kenya,0,0,,
1.511550213,35.06191928,POINT(35.061919275648016 1.511550212823713),0,Kenya,0,0,,
-2.114319768,36.08959196,POINT(36.08959196068074 -2.114319768467912),0,Kenya,0,0,,
1.272598347,40.76936543,POINT(40.769365433301395 1.27259834724792),0,Kenya,0,0,,
-1.72004919,41.11854058,POINT(41.11854058423865 -1.720049190267854),0,Kenya,0,0,,
0.13137861,40.4957386,POINT(40.49573859775859 0.13137861030248),0,Kenya,0,0,,
1.200912788,39.69507019,POINT(39.69507018502286 1.200912787575182),0,Kenya,0,0,,
-4.074174224,38.69551477,POINT(38.69551476838306 -4.074174223831472),0,Kenya,0,0,,
-2.58108439,38.96725514,POINT(38.96725514182922 -2.581084390096415),0,Kenya,0,0,,
1.053229755,37.74554636,POINT(37.74554635542667 1.053229754865933),0,Kenya,0,0,,
1.025202318,36.1937067,POINT(36.1937067021102 1.025202318001404),0,Kenya,0,0,,
-1.207200995,35.42537764,POINT(35.42537763960277 -1.207200994564019),1,Kenya,0,0,,
-1.436001897,39.14332494,POINT(39.143324937516645 -1.436001897429261),0,Kenya,0,0,,
-1.354704364,41.30431218,POINT(41.304312184994565 -1.354704364216444),0,Kenya,0,0,,
0.425576866,37.82280147,POINT(37.82280146986095 0.425576865851623),0,Kenya,0,0,,
-3.600672238,38.67494335,POINT(38.67494334837673 -3.600672237572072),0,Kenya,0,0,,
0.511006649,39.68249377,POINT(39.68249377104518 0.51100664937139),0,Kenya,0,0,,
2.678910925,38.15580695,POINT(38.155806945684056 2.678910924537031),0,Kenya,0,0,,
3.662566161,35.44244563,POINT(35.44244563000104 3.662566160647907),0,Kenya,0,0,,
3.382651118,35.65354972,POINT(35.65354972176913 3.382651118116264),0,Kenya,0,0,,
-3.876095704,38.45737139,POINT(38.45737138656298 -3.876095703683117),0,Kenya,0,0,,
1.40617783,40.18330454,POINT(40.183304541941816 1.406177829996493),0,Kenya,0,0,,
1.925224401,38.72003878,POINT(38.72003877563953 1.925224401160752),0,Kenya,0,0,,
3.516500095,38.95476856,POINT(38.95476855937996 3.516500095450073),0,Kenya,0,0,,
1.961875665,39.71716874,POINT(39.717168741012195 1.961875664752829),0,Kenya,0,0,,
-1.909593715,38.35729906,POINT(38.357299063912066 -1.909593715217073),0,Kenya,0,0,,
2.487390106,35.10378077,POINT(35.10378076788798 2.487390105962749),0,Kenya,0,0,,
4.055309603,34.38252343,POINT(34.38252342626842 4.055309602864962),0,Kenya,0,0,,
0.992503642,36.18283709,POINT(36.18283708717235 0.992503641659453),0,Kenya,0,0,,
2.604440587,36.69532596,POINT(36.69532595676254 2.604440587483523),0,Kenya,0,0,,
2.739637038,35.39851801,POINT(35.398518012607596 2.739637037743511),0,Kenya,0,0,,
0.633536854,40.27412422,POINT(40.2741242171663 0.633536854125292),0,Kenya,0,0,,
0.19542849,39.39179895,POINT(39.39179894510411 0.195428490060202),0,Kenya,0,0,,
0.679350934,36.27949581,POINT(36.279495811743615 0.679350933615388),0,Kenya,0,0,,
-0.61566038,40.54658324,POINT(40.54658324283975 -0.615660379971314),0,Kenya,0,0,,
4.492070494,34.31272433,POINT(34.31272432869233 4.492070494003873),0,Kenya,0,0,,
1.460705568,39.74025544,POINT(39.74025544381407 1.460705567742548),0,Kenya,0,0,,
0.360449008,39.59904028,POINT(39.59904028115048 0.360449007752958),0,Kenya,0,0,,
1.105691367,38.69111302,POINT(38.69111302349088 1.105691367458513),0,Kenya,0,0,,
-1.373299491,37.80555382,POINT(37.805553816405855 -1.373299490597718),0,Kenya,0,0,,
1.438876506,38.01935285,POINT(38.0193528540263 1.438876506338443),0,Kenya,0,0,,
1.624558276,40.40725454,POINT(40.40725454227282 1.624558275565949),0,Kenya,0,0,,
1.55484901,37.83385075,POINT(37.83385074785562 1.554849009518274),0,Kenya,0,0,,
2.27601652,37.8197472,POINT(37.81974719789494 2.276016519609426),0,Kenya,0,0,,
3.774406414,41.74673246,POINT(41.74673246242343 3.774406413520787),0,Kenya,0,0,,
1.704957493,38.42072012,POINT(38.420720122970906 1.704957493494646),0,Kenya,0,0,,
2.042993535,37.25812048,POINT(37.25812048226342 2.042993534908822),0,Kenya,0,0,,
-0.011004362,39.60532849,POINT(39.605328488139314 -0.011004362230464),0,Kenya,0,0,,
3.953799976,34.20492649,POINT(34.20492649459799 3.953799975759456),0,Kenya,0,0,,
-1.515592632,40.97193553,POINT(40.97193552987034 -1.515592631602251),0,Kenya,0,0,,
-0.959445639,40.77565364,POINT(40.77565364029023 -0.959445639203855),0,Kenya,0,0,,
-3.225895101,38.33708697,POINT(38.33708697001938 -3.225895101037408),0,Kenya,0,0,,
-1.432767962,40.51361507,POINT(40.51361507191257 -1.432767962406431),0,Kenya,0,0,,
0.745916096,39.43887067,POINT(39.43887066599197 0.745916096168645),0,Kenya,0,0,,
-1.756251296,35.53820604,POINT(35.538206039288184 -1.75625129621787),0,Kenya,0,0,,
0.990796843,37.56839858,POINT(37.5683985813983 0.990796842619626),0,Kenya,0,0,,
-1.891717241,40.1042528,POINT(40.1042527969393 -1.891717241063094),0,Kenya,0,0,,
2.522693897,39.69587867,POINT(39.69587866877856 2.522693896628646),0,Kenya,0,0,,
3.594024704,35.59551855,POINT(35.59551855441501 3.594024704469588),0,Kenya,0,0,,
1.822097807,39.83835147,POINT(39.83835147283992 1.822097806543831),0,Kenya,0,0,,
4.282224044,36.49176771,POINT(36.49176771338106 4.282224043633553),0,Kenya,0,0,,
2.542456833,37.4710212,POINT(37.471021204599744 2.542456832879276),0,Kenya,0,0,,
0.816883004,37.149604,POINT(37.14960399594178 0.816883003614087),0,Kenya,0,0,,
3.062850877,39.36700544,POINT(39.36700544326241 3.062850876969714),0,Kenya,0,0,,
-2.29604895,37.82819136,POINT(37.828191361565665 -2.296048950445291),0,Kenya,0,0,,
1.744483366,40.84293746,POINT(40.84293745507078 1.744483365995905),0,Kenya,0,0,,
-0.762175603,39.99420917,POINT(39.994209174634655 -0.762175602811208),0,Kenya,0,0,,
-0.731183726,36.52949696,POINT(36.52949695531407 -0.731183725509084),0,Kenya,0,0,,
1.882284931,36.67538336,POINT(36.67538335745508 1.882284930579839),0,Kenya,0,0,,
4.428739266,35.88756085,POINT(35.88756085328227 4.428739266473447),0,Kenya,0,0,,
2.060420851,40.57092759,POINT(40.57092758703939 2.06042085142074),0,Kenya,0,0,,
2.042634209,38.7770818,POINT(38.777081796181115 2.042634208795174),0,Kenya,0,0,,
0.226959357,36.92161158,POINT(36.92161157683225 0.226959356532797),0,Kenya,0,0,,
0.272503941,34.46103618,POINT(34.461036182100464 0.272503941437657),1,Kenya,1,1,,
-1.577486555,37.20817415,POINT(37.20817415246638 -1.577486554678086),0,Kenya,1,1,,
-0.173509597,36.00515032,POINT(36.00515032397351 -0.173509597127686),1,Kenya,1,1,,
1.097786193,34.87219509,POINT(34.87219508764197 1.097786192958261),1,Kenya,1,1,,
-0.256963087,35.04808522,POINT(35.048085220272576 -0.256963087022389),1,Kenya,1,1,,
0.707019044,34.6311771,POINT(34.6311770969127 0.707019044366269),1,Kenya,1,1,,
-3.818334031,39.52654624,POINT(39.52654623772204 -3.818334030914232),0,Kenya,1,1,,
-0.020436673,34.66818769,POINT(34.668187686618424 -0.020436672713719),0,Kenya,1,1,,
0.278612485,35.46310688,POINT(35.46310688153579 0.27861248536967),1,Kenya,1,1,,
1.062392571,34.93346019,POINT(34.93346019001892 1.062392570763952),1,Kenya,1,1,,
-0.876351475,38.0371395,POINT(38.03713949665187 -0.876351475422799),0,Kenya,1,1,,
-1.490709298,38.37885863,POINT(38.37885863073093 -1.49070929823214),0,Kenya,1,1,,
-0.924680838,34.61500742,POINT(34.61500742179855 -0.92468083770843),1,Kenya,1,1,,
-1.112608395,34.74553263,POINT(34.74553263258112 -1.112608395146233),1,Kenya,1,1,,
-0.333319886,37.9906966,POINT(37.99069659646289 -0.333319886172548),0,Kenya,1,1,,
0.230911944,35.12201657,POINT(35.12201656815561 0.230911943782923),1,Kenya,1,1,,
-0.127605686,35.5634487,POINT(35.56344869877194 -0.127605686109178),1,Kenya,1,1,,
0.205759116,36.39205472,POINT(36.39205471684379 0.205759115827576),1,Kenya,1,1,,
0.450190705,35.44729653,POINT(35.44729653253529 0.450190704636498),0,Kenya,1,1,,
0.364042269,35.33114437,POINT(35.33114436629863 0.364042268889436),1,Kenya,1,1,,
0.708725843,35.23053305,POINT(35.23053305447725 0.708725843406096),1,Kenya,1,1,,
1.002564773,35.556891,POINT(35.55689099719787 1.002564772841592),1,Kenya,1,1,,
-2.028979816,38.3206478,POINT(38.32064780031999 -2.028979816476557),0,Kenya,1,1,,
-0.707647865,34.95106717,POINT(34.95106716958767 -0.707647865065153),1,Kenya,1,1,,
0.14431435,36.36447644,POINT(36.36447643762132 0.144314350393801),1,Kenya,1,1,,
-1.202889081,37.75659563,POINT(37.75659563342134 -1.202889081200245),1,Kenya,1,1,,
1.071375724,34.8833342,POINT(34.883334197165055 1.071375723605147),0,Kenya,1,1,,
-0.69794606,36.61869966,POINT(36.618699663027144 -0.697946059996662),0,Kenya,1,1,,
0.42818198,35.02661548,POINT(35.026615484982116 0.42818198017557),1,Kenya,1,1,,
0.336553821,35.17555616,POINT(35.17555615908913 0.336553821195379),0,Kenya,1,1,,
-0.046397984,36.37076464,POINT(36.370764644610155 -0.046397984424773),1,Kenya,1,1,,
-0.441656709,37.28138685,POINT(37.28138684812212 -0.441656709437363),0,Kenya,1,1,,
-1.191121151,36.8721144,POINT(36.87211440467726 -1.19112115097828),0,Kenya,1,1,,
-1.838087819,37.95153005,POINT(37.95153005007528 -1.838087818601159),0,Kenya,1,1,,
0.701718984,35.37992289,POINT(35.379922886226325 0.701718984189964),1,Kenya,1,1,,
0.875812486,35.29143883,POINT(35.29143883074055 0.875812486252327),1,Kenya,1,1,,
2.074973559,35.08383817,POINT(35.08383816858053 2.074973559023477),0,Kenya,1,1,,
-2.056378433,37.96527427,POINT(37.965274273922304 -2.056378432642202),1,Kenya,1,1,,
0.43581766,34.21256217,POINT(34.212562174513 0.435817660090586),0,Kenya,1,1,,
-0.817062667,35.32350869,POINT(35.32350868638362 -0.817062666670911),0,Kenya,1,1,,
-0.717080176,35.18049689,POINT(35.18049689315179 -0.717080175548408),1,Kenya,1,1,,
0.275827708,34.6374653,POINT(34.63746530390154 0.275827707988899),0,Kenya,1,1,,
-0.584399008,34.65803672,POINT(34.65803672390788 -0.584399008083955),1,Kenya,1,1,,
-0.890095699,37.71248835,POINT(37.71248835297107 -0.890095699269828),1,Kenya,1,1,,
0.30295683,36.40166669,POINT(36.40166669038387 0.302956829569309),0,Kenya,1,1,,
1.080718203,35.01152379,POINT(35.011523788208905 1.08071820255999),1,Kenya,1,1,,
0.819128792,35.37444316,POINT(35.374443162993195 0.819128791824386),1,Kenya,1,1,,
-1.089791187,37.96599293,POINT(37.9659929261496 -1.089791186929598),0,Kenya,1,1,,
-0.198033604,34.33500255,POINT(34.3350025477385 -0.198033604384149),0,Kenya,1,1,,
-1.890998589,37.27437999,POINT(37.274379988905984 -1.890998588835799),1,Kenya,1,1,,
0.588351595,35.15049316,POINT(35.1504931626622 0.58835159533408),1,Kenya,1,1,,
-0.826225483,34.90237848,POINT(34.902378481188386 -0.82622548256893),1,Kenya,1,1,,
0.606228069,34.26196952,POINT(34.261969515139576 0.606228069488059),1,Kenya,1,1,,
-0.472918081,36.02464377,POINT(36.024643765638906 -0.472918081324722),1,Kenya,1,1,,
-1.242145459,34.69145405,POINT(34.69145405247712 -1.242145459116268),1,Kenya,1,1,,
0.114130957,38.2009922,POINT(38.20099220447527 0.114130956847385),0,Kenya,1,1,,
-0.148716095,34.47972114,POINT(34.47972114001015 -0.148716095285987),0,Kenya,1,1,,
-2.073536255,37.69631868,POINT(37.69631867785692 -2.073536254568885),0,Kenya,1,1,,
-4.446615741,39.29891314,POINT(39.29891314472615 -4.446615740627426),1,Kenya,1,1,,
0.823440705,35.42510815,POINT(35.42510814501754 0.823440705188159),0,Kenya,1,1,,
-1.731637457,37.78606037,POINT(37.786060374740465 -1.731637457432996),0,Kenya,1,1,,
-1.026819286,37.42960887,POINT(37.429608870001836 -1.026819285512819),1,Kenya,1,1,,
0.2248034,37.72928685,POINT(37.729286848784106 0.22480339985091),1,Kenya,1,1,,
0.547118924,35.14357613,POINT(35.14357613497448 0.547118923792994),1,Kenya,1,1,,
0.794604785,34.62273293,POINT(34.62273293324198 0.794604784567923),1,Kenya,1,1,,
-0.790472534,36.11348715,POINT(36.113487147238324 -0.790472534260973),1,Kenya,1,1,,
-2.190766399,38.17431224,POINT(38.17431224053692 -2.190766399146483),0,Kenya,1,1,,
-0.208094736,35.95789894,POINT(35.95789894002883 -0.208094735566287),1,Kenya,1,1,,
-0.196955626,34.99463546,POINT(34.994635460867464 -0.196955626043205),1,Kenya,1,1,,
0.537237456,34.53748281,POINT(34.53748281277904 0.53723745566768),0,Kenya,1,1,,
-1.586918865,37.08357782,POINT(37.08357782255899 -1.586918865161341),1,Kenya,1,1,,
-3.419841371,38.24051808,POINT(38.24051807697653 -3.419841370878812),0,Kenya,1,1,,
0.253190163,34.80625875,POINT(34.806258745787595 0.253190162829087),1,Kenya,1,1,,
-1.22103505,36.62615568,POINT(36.626155679885336 -1.22103504993946),1,Kenya,1,1,,
0.745197444,34.37183347,POINT(34.371833474387394 0.745197443941349),0,Kenya,1,1,,
-0.377247504,34.66118083,POINT(34.6611808274023 -0.377247503565993),0,Kenya,1,1,,
-0.707108876,34.88126807,POINT(34.88126807201158 -0.707108875894681),1,Kenya,1,1,,
0.437254965,35.41881994,POINT(35.4188199380287 0.437254964545177),1,Kenya,1,1,,
-0.408688539,37.97255063,POINT(37.97255062772368 -0.408688538510176),0,Kenya,1,1,,
0.460431499,38.04702096,POINT(38.04702096477718 0.460431498875461),0,Kenya,1,1,,
-0.03966062,34.08859467,POINT(34.08859466530451 -0.039660619793877),0,Kenya,1,1,,
-1.254182884,37.43077668,POINT(37.430776679871194 -1.25418288392347),0,Kenya,1,1,,
-0.969776265,34.71427126,POINT(34.71427126069376 -0.969776264971229),0,Kenya,1,1,,
0.430876926,36.36896801,POINT(36.36896801404192 0.430876926027928),1,Kenya,1,1,,
0.40581393,35.11078763,POINT(35.110787627104116 0.405813929600994),0,Kenya,1,1,,
0.248968081,34.04412806,POINT(34.0441280587406 0.248968080993725),0,Kenya,1,1,,
0.516037215,34.58006296,POINT(34.580062957246305 0.516037214962459),1,Kenya,1,1,,
0.580895578,35.80716164,POINT(35.807161635353566 0.580895578475889),1,Kenya,1,1,,
-1.855515135,37.93077897,POINT(37.93077896701212 -1.855515135113078),0,Kenya,1,1,,
-0.933125001,34.87956127,POINT(34.87956127297175 -0.933125001379153),1,Kenya,1,1,,
0.735675302,35.16486621,POINT(35.164866207208114 0.735675301929682),1,Kenya,1,1,,
0.748880537,34.60557511,POINT(34.6055751113153 0.748880536606239),0,Kenya,1,1,,
1.307183486,35.0243697,POINT(35.024369696771814 1.307183485686522),1,Kenya,1,1,,
0.259927527,34.3670724,POINT(34.36707240338156 0.259927527459984),1,Kenya,1,1,,
-2.445169288,37.97919816,POINT(37.97919816082616 -2.445169287609132),1,Kenya,1,1,,
-0.518552498,35.3061712,POINT(35.30617120140011 -0.518552497757994),1,Kenya,1,1,,
-0.926118142,37.59085646,POINT(37.59085646350129 -0.926118142163021),1,Kenya,1,1,,
-2.286347145,37.01593468,POINT(37.015934681664795 -2.2863471453768),0,Kenya,1,1,,
1.015590344,35.08518564,POINT(35.08518564150671 1.015590344461325),1,Kenya,1,1,,
0.54397482,34.83760995,POINT(34.83760994920337 0.543974820298576),1,Kenya,1,1,,
-0.229294976,35.79323775,POINT(35.79323774844971 -0.229294976271508),0,Kenya,1,1,,
0.11080719,34.92106344,POINT(34.92106343909807 0.110807190296143),0,Kenya,1,1,,
-0.359191366,36.43706031,POINT(36.437060312578176 -0.359191366355191),0,Kenya,1,1,,
1.070477408,35.17402902,POINT(35.17402902310613 1.070477408321028),0,Kenya,1,1,,
1.03122103,34.90776837,POINT(34.9077683728931 1.031221030405005),1,Kenya,1,1,,
-1.166776807,37.29153781,POINT(37.291537810832665 -1.16677680677864),1,Kenya,1,1,,
-0.50399979,37.03246368,POINT(37.0324636828926 -0.503999790155258),0,Kenya,1,1,,
-0.614402739,37.48521459,POINT(37.48521458608884 -0.614402738573547),1,Kenya,1,1,,
-0.8137389,37.47650093,POINT(37.47650092783287 -0.813738900119668),1,Kenya,1,1,,
-1.07937073,34.22828269,POINT(34.2282826919851 -1.079370729633811),1,Kenya,1,1,,
-1.363418022,37.93023998,POINT(37.930239977841644 -1.363418022472404),1,Kenya,1,1,,
0.089786613,35.48808005,POINT(35.48808004643431 0.089786612647746),1,Kenya,1,1,,
-1.703879515,36.82297656,POINT(36.82297655863592 -1.703879515153702),0,Kenya,1,1,,
-0.237649308,36.14564683,POINT(36.1456468344098 -0.237649308413819),1,Kenya,1,1,,
0.014687455,38.18140893,POINT(38.18140893128146 0.014687454895354),0,Kenya,1,1,,
-1.849496423,37.88379708,POINT(37.883797077652666 -1.849496422709477),1,Kenya,1,1,,
-1.122400032,35.74805249,POINT(35.748052489658505 -1.122400031743136),0,Kenya,1,1,,
-0.274390404,35.98125514,POINT(35.98125513741593 -0.274390403534308),1,Kenya,1,1,,
-3.769016522,39.21761561,POINT(39.21761561151333 -3.76901652181607),1,Kenya,1,1,,
-0.891443172,38.34723793,POINT(38.347237932729925 -0.891443172196007),0,Kenya,1,1,,
-0.161651835,35.42474882,POINT(35.424748818903886 -0.161651835377308),0,Kenya,1,1,,
-0.888927889,38.14682379,POINT(38.14682379284286 -0.888927889400472),1,Kenya,1,1,,
-0.893329634,38.01899353,POINT(38.018993527912656 -0.893329634292658),0,Kenya,1,1,,
0.1783605,35.63612241,POINT(35.63612240525721 0.178360499661931),1,Kenya,1,1,,
